"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"4/19/2024","4/19/2024","4/22/2024","TSLA","TSLA 4/19/2024 Put $157.50","OASGN","2","",""
"4/19/2024","4/19/2024","4/23/2024","TSLA","Tesla
CUSIP: 88160R101
2 TSLA Options Assigned","Buy","200","$157.50","($31,500.00)"
"4/19/2024","4/19/2024","4/22/2024","TSLA","TSLA 4/26/2024 Put $140.00","BTC","1","$3.80","($380.03)"
"4/19/2024","4/19/2024","4/22/2024","TSLA","TSLA 4/26/2024 Put $140.00","BTC","1","$3.80","($380.03)"
"4/19/2024","4/19/2024","4/23/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","10","$51.35","($513.48)"
"4/18/2024","4/18/2024","4/19/2024","TSLA","TSLA 4/26/2024 Call $157.50","STO","3","$4.20","$1,259.88"
"4/18/2024","4/18/2024","4/19/2024","TSLA","TSLA 4/26/2024 Put $140.00","STO","2","$3.25","$649.92"
"4/18/2024","4/18/2024","4/19/2024","TSLA","TSLA 4/19/2024 Call $162.50","BTC","3","$0.08","($24.09)"
"4/17/2024","4/17/2024","4/19/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","20","$52.76","($1,055.20)"
"4/17/2024","4/17/2024","4/19/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","20","$17.16","($343.10)"
"4/17/2024","4/17/2024","4/19/2024","AAPL","Apple
CUSIP: 037833100","Buy","5","$170.24","($851.18)"
"4/17/2024","4/17/2024","4/18/2024","TSLA","TSLA 4/19/2024 Call $162.50","STO","3","$0.77","$230.89"
"4/16/2024","4/16/2024","4/18/2024","AAPL","Apple
CUSIP: 037833100","Buy","5","$169.02","($845.13)"
"4/16/2024","4/16/2024","4/18/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","100","$157.94","($15,794.00)"
"4/16/2024","4/16/2024","4/18/2024","TSLA","Tesla
CUSIP: 88160R101","Buy","200","$157.90","($31,580.00)"
"4/15/2024","4/15/2024","4/15/2024","O","Cash Div: R/D 2024-04-01 P/D 2024-04-15 - 100 shares at 0.257","CDIV","","","$25.70"
"4/15/2024","4/15/2024","4/15/2024","","Interest Payment","INT","","","$288.14"
"4/15/2024","4/15/2024","4/16/2024","","ACH Deposit","ACH","","","$4,500.00"
"4/12/2024","4/12/2024","4/16/2024","NIO","NIO
CUSIP: 62914V106","Sell","300","$4.13","$1,240.08"
"4/12/2024","4/12/2024","4/16/2024","AMD","AMD
CUSIP: 007903107","Buy","10","$163.88","($1,638.80)"
"4/12/2024","4/12/2024","4/15/2024","TSLA","TSLA 4/19/2024 Put $157.50","STO","2","$0.52","$103.92"
"4/9/2024","4/9/2024","4/11/2024","SCHD","Schwab US Dividend Equity ETF
CUSIP: 808524797","Buy","50","$79.10","($3,955.00)"
"4/9/2024","4/9/2024","4/11/2024","NSYS","Nortech Systems
CUSIP: 656553104","Sell","1","$17.55","$17.55"
"4/9/2024","4/9/2024","4/11/2024","NSYS","Nortech Systems
CUSIP: 656553104","Sell","298","$17.34","$5,168.71"
"4/9/2024","4/9/2024","4/11/2024","NSYS","Nortech Systems
CUSIP: 656553104","Sell","1","$17.60","$17.60"
"4/9/2024","4/9/2024","4/10/2024","HOOD","HOOD 4/12/2024 Call $20.00","BTC","1","$0.05","($5.03)"
"4/9/2024","4/9/2024","4/10/2024","SQ","SQ 4/12/2024 Put $70.00","BTC","5","$0.08","($40.15)"
"4/9/2024","4/9/2024","4/10/2024","SQ","SQ 4/12/2024 Put $70.00","BTC","5","$0.08","($40.15)"
"4/9/2024","4/9/2024","4/11/2024","IMOS","ChipMOS Technologies
CUSIP: 16965P202","Sell","30","$30.60","$918.13"
"4/9/2024","4/9/2024","4/11/2024","ETSY","Etsy
CUSIP: 29786A106","Sell","51","$67.98","$3,466.94"
"4/9/2024","4/9/2024","4/10/2024","TSLA","TSLA 4/12/2024 Put $155.00","BTC","3","$0.10","($30.09)"
"4/5/2024","4/5/2024","4/5/2024","SOFI","Stock Lending","SLIP","","","$0.01"
"4/5/2024","4/5/2024","4/5/2024","RIVN","Stock Lending","SLIP","","","$0.01"
"4/4/2024","4/4/2024","4/4/2024","JEPQ","Cash Div: R/D 2024-04-02 P/D 2024-04-04 - 208.999214 shares at 0.42728","CDIV","","","$89.30"
"4/4/2024","4/4/2024","4/8/2024","NSYS","Nortech Systems
CUSIP: 656553104","Buy","200","$14.31","($2,862.00)"
"4/4/2024","4/4/2024","4/8/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","100","$18.44","($1,843.70)"
"4/4/2024","4/4/2024","4/5/2024","SQ","SQ 4/5/2024 Put $75.00","BTC","1","$0.70","($70.03)"
"4/4/2024","4/4/2024","4/5/2024","SQ","SQ 4/5/2024 Put $75.00","BTC","1","$0.69","($69.03)"
"4/4/2024","4/4/2024","4/5/2024","","ACH Deposit","ACH","","","$20,000.00"
"4/4/2024","4/4/2024","4/5/2024","TSLA","TSLA 4/12/2024 Put $155.00","STO","3","$0.42","$125.89"
"4/4/2024","4/4/2024","4/5/2024","SQ","SQ 4/12/2024 Put $70.00","STO","5","$0.23","$114.83"
"4/4/2024","4/4/2024","4/5/2024","SQ","SQ 4/12/2024 Put $70.00","STO","2","$0.23","$45.92"
"4/4/2024","4/4/2024","4/5/2024","SQ","SQ 4/12/2024 Put $70.00","STO","3","$0.23","$68.89"
"4/4/2024","4/4/2024","4/5/2024","HOOD","HOOD 4/12/2024 Call $20.00","STO","1","$0.30","$29.95"
"4/4/2024","4/4/2024","4/8/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","10","$18.96","($189.55)"
"4/3/2024","4/3/2024","4/5/2024","SOFI","SoFi Technologies
CUSIP: 83406F102","Buy","500","$7.55","($3,775.00)"
"4/3/2024","4/3/2024","4/5/2024","KIRK","Kirkland's
CUSIP: 497498105","Sell","1000","$2.34","$2,339.81"
"4/3/2024","4/3/2024","4/4/2024","TSLA","TSLA 4/5/2024 Put $150.00","BTC","1","$0.04","($4.03)"
"4/3/2024","4/3/2024","4/4/2024","TSLA","TSLA 4/5/2024 Put $150.00","BTC","1","$0.04","($4.03)"
"4/3/2024","4/3/2024","4/4/2024","SQ","SQ 4/5/2024 Put $73.00","BTC","1","$0.09","($9.03)"
"4/3/2024","4/3/2024","4/4/2024","TSLA","TSLA 4/5/2024 Put $162.50","BTC","1","$0.62","($62.03)"
"4/3/2024","4/3/2024","4/4/2024","TSLA","TSLA 4/5/2024 Put $162.50","BTC","1","$0.62","($62.03)"
"4/2/2024","4/2/2024","4/4/2024","NIO","NIO
CUSIP: 62914V106","Buy","100","$4.56","($455.79)"
"4/2/2024","4/2/2024","4/3/2024","TSLA","TSLA 4/5/2024 Put $162.50","STO","2","$2.71","$541.92"
"4/2/2024","4/2/2024","4/3/2024","SQ","SQ 4/5/2024 Put $73.00","STO","1","$0.25","$24.95"
"4/2/2024","4/2/2024","4/3/2024","TSLA","TSLA 4/5/2024 Put $150.00","STO","2","$0.49","$97.92"
"4/1/2024","4/1/2024","4/2/2024","SQ","SQ 4/5/2024 Put $75.00","STO","2","$0.12","$23.92"
"4/1/2024","4/1/2024","4/2/2024","QQQ","QQQ 4/5/2024 Put $444.00","STC","1","$2.81","$280.95"
"4/1/2024","4/1/2024","4/2/2024","QQQ","QQQ 4/5/2024 Put $444.00","STC","1","$2.81","$280.95"
"3/28/2024","3/28/2024","3/28/2024","","Interest Payment","INT","","","$145.97"
"3/28/2024","3/28/2024","4/1/2024","QQQ","QQQ 4/5/2024 Put $444.00","BTO","2","$3.12","($624.06)"
"3/28/2024","3/28/2024","4/1/2024","NFLX","NFLX 3/28/2024 Put $607.50","STC","1","$6.60","$659.95"
"3/28/2024","3/28/2024","4/1/2024","NFLX","NFLX 3/28/2024 Put $607.50","BTO","1","$2.82","($282.03)"
"3/28/2024","3/28/2024","4/2/2024","IMOS","ChipMOS Technologies
CUSIP: 16965P202","Buy","30","$31.55","($946.50)"
"3/28/2024","3/28/2024","4/2/2024","NSYS","Nortech Systems
CUSIP: 656553104","Buy","100","$13.93","($1,393.00)"
"3/28/2024","3/28/2024","4/2/2024","NIO","NIO
CUSIP: 62914V106","Buy","200","$4.75","($950.00)"
"3/28/2024","3/28/2024","4/2/2024","SOFI","SoFi Technologies
CUSIP: 83406F102","Buy","100","$7.35","($735.35)"
"3/28/2024","3/28/2024","4/2/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","100","$54.30","($5,429.94)"
"3/28/2024","3/28/2024","4/2/2024","ETSY","Etsy
CUSIP: 29786A106","Buy","50","$68.05","($3,402.50)"
"3/28/2024","3/28/2024","4/2/2024","ETSY","Etsy
CUSIP: 29786A106","Buy","1","$68.06","($68.06)"
"3/27/2024","3/27/2024","3/27/2024","","Interest Payment","INT","","","$583.70"
"3/27/2024","3/27/2024","4/1/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Sell","100","$19.75","$1,974.97"
"3/27/2024","3/27/2024","4/1/2024","KIRK","Kirkland's
CUSIP: 497498105","Buy","1000","$2.40","($2,400.00)"
"3/27/2024","3/27/2024","4/1/2024","HOOD","Robinhood Markets
CUSIP: 770700102","Buy","200","$20.01","($4,001.86)"
"3/26/2024","3/26/2024","3/28/2024","O","Realty Income
CUSIP: 756109104","Buy","100","$52.54","($5,253.50)"
"3/26/2024","3/26/2024","3/28/2024","SOFI","SoFi Technologies
CUSIP: 83406F102","Buy","20","$7.36","($147.19)"
"3/26/2024","3/26/2024","3/28/2024","NET","Cloudflare
CUSIP: 18915M107","Sell","30","$98.11","$2,943.26"
"3/26/2024","3/26/2024","3/27/2024","TSLA","TSLA 3/28/2024 Put $160.00","BTC","1","$0.03","($3.03)"
"3/25/2024","3/25/2024","3/27/2024","NET","Cloudflare
CUSIP: 18915M107","Buy","30","$96.55","($2,896.50)"
"3/25/2024","3/25/2024","3/27/2024","SOFI","SoFi Technologies
CUSIP: 83406F102","Buy","100","$7.46","($746.00)"
"3/25/2024","3/25/2024","3/27/2024","QQQ","Invesco QQQ
CUSIP: 46090E103","Buy","1","$445.75","($445.75)"
"3/25/2024","3/25/2024","3/26/2024","TSLA","TSLA 3/28/2024 Put $160.00","STO","1","$0.26","$25.95"
"3/25/2024","3/25/2024","3/27/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","100","$54.27","($5,426.99)"
"3/25/2024","3/25/2024","3/25/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"3/20/2024","3/20/2024","3/21/2024","QQQ","QQQ 5/17/2024 Put $430.00","STC","5","$6.95","$3,474.81"
"3/19/2024","3/19/2024","3/20/2024","QQQ","QQQ 5/17/2024 Put $430.00","BTO","5","$9.83","($4,915.15)"
"3/7/2024","3/7/2024","3/7/2024","QQQ","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/7/2024","JEPQ","Stock Lending","SLIP","","","$0.01"
"3/7/2024","3/7/2024","3/11/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203
Dividend Reinvestment","Buy","8.363057","$53.38","($446.42)"
"3/6/2024","3/6/2024","3/6/2024","JEPQ","Cash Div: R/D 2024-03-04 P/D 2024-03-06 - 1173.636157 shares at 0.38037","CDIV","","","$446.42"
"3/6/2024","3/6/2024","3/8/2024","TSLA","Tesla
CUSIP: 88160R101","Sell","48","$178.29","$8,557.85"
"3/6/2024","3/6/2024","3/8/2024","TSLA","Tesla
CUSIP: 88160R101","Sell","35","$178.29","$6,240.10"
"3/6/2024","3/6/2024","3/8/2024","TSLA","Tesla
CUSIP: 88160R101","Sell","62","$178.29","$11,053.88"
"3/6/2024","3/6/2024","3/8/2024","TSLA","Tesla
CUSIP: 88160R101","Sell","255","$178.29","$45,463.54"
"3/6/2024","3/6/2024","3/8/2024","SQ","Block
CUSIP: 852234103","Sell","1000","$76.73","$76,729.21"
"3/6/2024","3/6/2024","3/7/2024","SQ","SQ 3/8/2024 Call $77.00","BTC","10","$1.20","($1,200.30)"
"3/6/2024","3/6/2024","3/7/2024","TSLA","TSLA 3/8/2024 Call $180.00","BTC","1","$2.33","($233.03)"
"3/6/2024","3/6/2024","3/7/2024","TSLA","TSLA 3/8/2024 Call $180.00","BTC","2","$2.33","($466.06)"
"3/6/2024","3/6/2024","3/7/2024","TSLA","TSLA 3/8/2024 Call $180.00","BTC","1","$2.33","($233.03)"
"3/6/2024","3/6/2024","3/8/2024","NET","Cloudflare
CUSIP: 18915M107","Sell","10","$97.85","$978.49"
"3/6/2024","3/6/2024","3/8/2024","QQQ","Invesco QQQ
CUSIP: 46090E103","Sell","1","$441.01","$441.01"
"3/6/2024","3/6/2024","3/8/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Sell","1173","$53.19","$62,394.00"
"3/6/2024","3/6/2024","3/7/2024","SQ","SQ 3/8/2024 Call $77.00","STO","1","$1.16","$115.95"
"3/6/2024","3/6/2024","3/7/2024","SQ","SQ 3/8/2024 Call $77.00","STO","1","$1.16","$115.95"
"3/6/2024","3/6/2024","3/7/2024","SQ","SQ 3/8/2024 Call $77.00","STO","8","$1.16","$927.73"
"3/6/2024","3/6/2024","3/7/2024","TSLA","TSLA 3/8/2024 Call $180.00","STO","4","$2.22","$887.86"
"3/6/2024","3/6/2024","3/7/2024","","ACH Withdrawal","ACH","","","($20,000.00)"
"3/4/2024","3/4/2024","3/6/2024","RIVN","Rivian Automotive
CUSIP: 76954A103","Sell","300","$10.72","$3,216.55"
"3/4/2024","3/4/2024","3/5/2024","TSLA","TSLA 3/8/2024 Call $207.50","BTC","4","$0.76","($304.12)"
"3/4/2024","3/4/2024","3/5/2024","","ACH Deposit","ACH","","","$2,000.00"
"3/1/2024","3/1/2024","3/4/2024","TSLA","TSLA 3/8/2024 Call $207.50","STO","4","$2.10","$839.86"
"3/1/2024","3/1/2024","3/4/2024","TSLA","TSLA 3/1/2024 Call $202.50","BTC","4","$0.60","($240.12)"
"3/1/2024","3/1/2024","3/4/2024","SQ","SQ 3/8/2024 Call $87.00","BTC","1","$0.18","($18.03)"
"3/1/2024","3/1/2024","3/4/2024","SQ","SQ 3/8/2024 Call $87.00","BTC","1","$0.18","($18.03)"
"3/1/2024","3/1/2024","3/4/2024","SQ","SQ 3/8/2024 Call $87.00","BTC","3","$0.18","($54.09)"
"3/1/2024","3/1/2024","3/4/2024","SQ","SQ 3/8/2024 Call $87.00","BTC","1","$0.18","($18.03)"
"3/1/2024","3/1/2024","3/4/2024","SQ","SQ 3/8/2024 Call $87.00","BTC","3","$0.18","($54.09)"
"3/1/2024","3/1/2024","3/4/2024","SQ","SQ 3/8/2024 Call $87.00","BTC","1","$0.18","($18.03)"
"2/29/2024","2/29/2024","2/29/2024","","Interest Payment","INT","","","$35.75"
"2/29/2024","2/29/2024","3/4/2024","NET","Cloudflare
CUSIP: 18915M107","Buy","10","$96.99","($969.90)"
"2/28/2024","2/28/2024","2/29/2024","SQ","SQ 3/8/2024 Call $87.00","STO","5","$0.45","$224.83"
"2/28/2024","2/28/2024","2/29/2024","SQ","SQ 3/8/2024 Call $87.00","STO","5","$0.45","$224.83"
"2/28/2024","2/28/2024","3/1/2024","RIVN","Rivian Automotive
CUSIP: 76954A103","Buy","300","$11.21","($3,363.00)"
"2/26/2024","2/26/2024","2/27/2024","SQ","SQ 3/1/2024 Call $86.00","BTC","2","$0.10","($20.06)"
"2/26/2024","2/26/2024","2/27/2024","SQ","SQ 3/1/2024 Call $86.00","BTC","1","$0.10","($10.03)"
"2/26/2024","2/26/2024","2/27/2024","SQ","SQ 3/1/2024 Call $86.00","BTC","6","$0.10","($60.18)"
"2/26/2024","2/26/2024","2/27/2024","SQ","SQ 3/1/2024 Call $86.00","BTC","1","$0.09","($9.03)"
"2/23/2024","2/23/2024","2/23/2024","","Interest Payment","INT","","","$23.54"
"2/23/2024","2/23/2024","2/26/2024","SQ","SQ 3/1/2024 Call $86.00","STO","10","$0.39","$389.66"
"2/23/2024","2/23/2024","2/26/2024","TSLA","TSLA 3/1/2024 Call $202.50","STO","1","$1.81","$180.95"
"2/23/2024","2/23/2024","2/26/2024","TSLA","TSLA 3/1/2024 Call $202.50","STO","1","$1.81","$180.95"
"2/23/2024","2/23/2024","2/26/2024","TSLA","TSLA 3/1/2024 Call $202.50","STO","2","$1.81","$361.92"
"2/23/2024","2/23/2024","2/26/2024","TSLA","TSLA 2/23/2024 Call $195.00","BTC","4","$0.67","($268.12)"
"2/23/2024","2/23/2024","2/23/2024","","Gold Subscription Fee","GOLD","","","($5.00)"
"2/21/2024","2/21/2024","2/22/2024","TSLA","TSLA 2/23/2024 Put $187.50","BTC","1","$0.76","($76.03)"
"2/20/2024","2/20/2024","2/21/2024","TSLA","TSLA 2/23/2024 Put $190.00","BTC","1","$2.00","($200.03)"
"2/16/2024","2/16/2024","2/20/2024","TSLA","TSLA 2/23/2024 Put $187.50","STO","1","$0.99","$98.95"
"2/16/2024","2/16/2024","2/20/2024","TSLA","TSLA 2/23/2024 Put $190.00","STO","1","$1.45","$144.95"
"2/16/2024","2/16/2024","2/20/2024","QQQ","QQQ 3/1/2024 Put $431.00","STC","10","$5.51","$5,509.62"
"2/15/2024","2/15/2024","2/16/2024","","ACH Deposit","ACH","","","$4,500.00"
"2/15/2024","2/15/2024","2/16/2024","QQQ","QQQ 3/1/2024 Put $431.00","BTO","5","$5.09","($2,545.15)"
"2/15/2024","2/15/2024","2/16/2024","QQQ","QQQ 3/1/2024 Put $431.00","BTO","5","$5.09","($2,545.15)"
"2/14/2024","2/14/2024","2/15/2024","TSLA","TSLA 2/23/2024 Call $195.00","STO","1","$1.65","$164.95"
"2/14/2024","2/14/2024","2/15/2024","TSLA","TSLA 2/23/2024 Call $195.00","STO","1","$1.65","$164.95"
"2/14/2024","2/14/2024","2/15/2024","TSLA","TSLA 2/23/2024 Call $195.00","STO","2","$1.65","$329.92"
"2/14/2024","2/14/2024","2/16/2024","UPST","Upstart
CUSIP: 91680M107","Sell","100","$26.98","$2,698.45"
"2/14/2024","2/14/2024","2/15/2024","UPST","UPST 2/16/2024 Put $30.50","BTC","1","$4.20","($420.03)"
"2/14/2024","2/14/2024","2/15/2024","UPST","UPST 2/16/2024 Call $35.00","BTC","1","$0.08","($8.03)"
"2/13/2024","2/13/2024","2/14/2024","UPST","UPST 2/16/2024 Put $30.50","BTC","1","$2.64","($264.03)"
"2/13/2024","2/13/2024","2/15/2024","O","Realty Income
CUSIP: 756109104","Sell","150","$51.32","$7,698.66"
"2/13/2024","2/13/2024","2/14/2024","TSLA","TSLA 2/16/2024 Call $195.00","BTC","4","$0.42","($168.12)"
"2/13/2024","2/13/2024","2/14/2024","SQ","SQ 2/16/2024 Call $76.00","BTC","10","$0.04","($40.30)"
"2/12/2024","2/12/2024","2/13/2024","TSLA","TSLA 2/16/2024 Call $195.00","STO","4","$1.66","$663.86"
"2/12/2024","2/12/2024","2/13/2024","TSLA","TSLA 2/16/2024 Call $200.00","BTC","4","$0.83","($332.12)"
"2/9/2024","2/9/2024","2/13/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","71","$52.51","($3,728.21)"
"2/9/2024","2/9/2024","2/13/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","21","$52.51","($1,102.71)"
"2/9/2024","2/9/2024","2/13/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","8","$52.51","($420.08)"
"2/9/2024","2/9/2024","2/13/2024","O","Realty Income
CUSIP: 756109104","Buy","50","$52.65","($2,632.50)"
"2/9/2024","2/9/2024","2/12/2024","TSLA","TSLA 2/9/2024 Call $192.50","BTC","2","$1.40","($280.06)"
"2/9/2024","2/9/2024","2/12/2024","TSLA","TSLA 2/16/2024 Call $200.00","STO","2","$2.09","$417.92"
"2/9/2024","2/9/2024","2/12/2024","TSLA","TSLA 2/16/2024 Call $200.00","STO","2","$2.09","$417.92"
"2/9/2024","2/9/2024","2/12/2024","TSLA","TSLA 2/9/2024 Call $192.50","BTC","2","$1.40","($280.06)"
"2/8/2024","2/8/2024","2/12/2024","O","Realty Income
CUSIP: 756109104","Buy","100","$53.23","($5,323.00)"
"2/8/2024","2/8/2024","2/9/2024","SQ","SQ 2/16/2024 Call $76.00","STO","10","$0.34","$339.66"
"2/8/2024","2/8/2024","2/9/2024","SQ","SQ 2/9/2024 Call $71.00","BTC","8","$0.38","($304.24)"
"2/8/2024","2/8/2024","2/9/2024","SQ","SQ 2/9/2024 Call $71.00","BTC","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","SQ","SQ 2/9/2024 Call $71.00","BTC","1","$0.38","($38.03)"
"2/8/2024","2/8/2024","2/9/2024","UPST","UPST 2/16/2024 Call $35.00","STO","1","$2.83","$282.95"
"2/8/2024","2/8/2024","2/9/2024","UPST","UPST 2/9/2024 Call $34.00","BTC","1","$0.48","($48.03)"
"2/8/2024","2/8/2024","2/9/2024","UPST","UPST 2/9/2024 Put $30.00","BTC","2","$0.09","($18.06)"
"2/8/2024","2/8/2024","2/9/2024","UPST","UPST 2/16/2024 Put $30.50","STO","2","$2.36","$471.92"
"2/7/2024","2/7/2024","2/7/2024","JEPQ","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/7/2024","TSLY","Stock Lending","SLIP","","","$0.01"
"2/7/2024","2/7/2024","2/9/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203
Dividend Reinvestment","Buy","6.980271","$52.21","($364.44)"
"2/7/2024","2/7/2024","2/8/2024","TSLA","TSLA 2/9/2024 Put $170.00","BTC","1","$0.11","($11.03)"
"2/6/2024","2/6/2024","2/6/2024","JEPQ","Cash Div: R/D 2024-02-02 P/D 2024-02-06 - 1066.655886 shares at 0.34167","CDIV","","","$364.44"
"2/6/2024","2/6/2024","2/7/2024","UPST","UPST 2/9/2024 Put $30.00","STO","1","$0.42","$41.95"
"2/6/2024","2/6/2024","2/7/2024","UPST","UPST 2/9/2024 Put $30.00","STO","1","$0.42","$41.95"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 3/1/2024 Put $426.00","STC","1","$6.77","$676.95"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 3/1/2024 Put $426.00","STC","1","$6.77","$676.95"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 3/1/2024 Put $426.00","STC","3","$6.78","$2,033.88"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 3/1/2024 Put $426.00","STC","3","$6.78","$2,033.88"
"2/5/2024","2/5/2024","2/6/2024","TSLA","TSLA 2/9/2024 Put $170.00","STO","1","$1.78","$177.95"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $71.00","STO","2","$0.24","$47.92"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $71.00","STO","1","$0.23","$22.95"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $71.00","STO","5","$0.23","$114.83"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $71.00","STO","1","$0.24","$23.95"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $71.00","STO","1","$0.24","$23.95"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $74.00","BTC","5","$0.08","($40.15)"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $73.00","BTC","2","$0.12","($24.06)"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $73.00","BTC","2","$0.12","($24.06)"
"2/5/2024","2/5/2024","2/6/2024","SQ","SQ 2/9/2024 Call $73.00","BTC","1","$0.12","($12.03)"
"2/5/2024","2/5/2024","2/6/2024","TSLA","TSLA 2/9/2024 Call $192.50","STO","4","$0.45","$179.86"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 3/1/2024 Put $426.00","BTO","4","$6.26","($2,504.12)"
"2/5/2024","2/5/2024","2/6/2024","QQQ","QQQ 3/1/2024 Put $426.00","BTO","4","$6.26","($2,504.12)"
"2/5/2024","2/5/2024","2/6/2024","TSLA","TSLA 2/9/2024 Call $200.00","BTC","2","$0.23","($46.06)"
"2/5/2024","2/5/2024","2/6/2024","TSLA","TSLA 2/9/2024 Call $200.00","BTC","2","$0.23","($46.06)"
"2/1/2024","2/1/2024","2/2/2024","UPST","UPST 2/9/2024 Call $34.00","STO","1","$1.08","$107.95"
"2/1/2024","2/1/2024","2/2/2024","SQ","SQ 2/9/2024 Call $74.00","STO","5","$0.30","$149.83"
"2/1/2024","2/1/2024","2/2/2024","SQ","SQ 2/9/2024 Call $73.00","STO","5","$0.39","$194.83"
"2/1/2024","2/1/2024","2/5/2024","UPST","Upstart
CUSIP: 91680M107","Buy","100","$32.45","($3,245.00)"
"1/31/2024","1/31/2024","1/31/2024","","Interest Payment","INT","","","$11.26"
"1/31/2024","1/31/2024","1/31/2024","SPY","Cash Div: R/D 2023-12-18 P/D 2024-01-31 - 2 shares at 1.906073","CDIV","","","$3.81"
"1/31/2024","1/31/2024","2/2/2024","SPY","SPDR S&P 500 ETF
CUSIP: 78462F103","Sell","4","$483.60","$1,934.38"
"1/31/2024","1/31/2024","2/2/2024","RIVN","Rivian Automotive
CUSIP: 76954A103","Sell","100","$15.47","$1,547.00"
"1/31/2024","1/31/2024","2/1/2024","TSLA","TSLA 2/9/2024 Call $200.00","STO","4","$1.78","$711.86"
"1/31/2024","1/31/2024","2/1/2024","TSLA","TSLA 2/2/2024 Call $200.00","BTC","1","$0.66","($66.03)"
"1/31/2024","1/31/2024","2/1/2024","SQ","SQ 2/9/2024 Call $74.00","BTC","5","$0.50","($250.15)"
"1/31/2024","1/31/2024","2/1/2024","SQ","SQ 2/9/2024 Call $74.00","BTC","5","$0.50","($250.15)"
"1/31/2024","1/31/2024","2/1/2024","TSLA","TSLA 2/2/2024 Call $197.50","BTC","3","$1.08","($324.09)"
"1/31/2024","1/31/2024","2/1/2024","QQQ","QQQ 3/1/2024 Put $425.00","STC","7","$9.47","$6,628.71"
"1/31/2024","1/31/2024","2/2/2024","QQQ","Invesco QQQ
CUSIP: 46090E103","Buy","1","$419.44","($419.44)"
"1/31/2024","1/31/2024","2/2/2024","JEPQ","J.P. Morgan Exchange-Traded Fund Trust JPMorgan Nasdaq Equity Premium Income ETF
CUSIP: 46654Q203","Buy","30","$51.54","($1,546.09)"
"1/31/2024","1/31/2024","2/1/2024","RIVN","RIVN 2/2/2024 Put $15.00","BTC","2","$0.23","($46.06)"
"1/31/2024","1/31/2024","2/1/2024","RIVN","RIVN 2/2/2024 Put $15.00","BTC","5","$0.23","($115.15)"
